a,b,c,d,k,y
249.89,389.7,3818.02,-0.61187760486433,0.37614912256796523,424284.5524766729
267.42,-135.51,5040.33,-0.7831762509796483,1.6142285160365826,-812289.844419498
150.09,378.56,5738.71,-0.056326927952503075,-0.21479271819942447,1169262.766609636
278.02,-167.79,9781.77,-0.685433547801988,0.4631574518797661,-1839024.6484710155
165.82,246.98,8311.83,-0.9802289095183961,0.12001346661221145,1625293.3691060094
259.61,556.33,6189.09,-0.5798187462942482,0.1623436390229248,1276128.1776727717
77.67,481.6,4078.31,-0.3547611084415049,1.1810918892055515,340447.3761130666
263.37,-213.4,2529.6,-2.0597454462064793,0.6145212668601787,-860491.4948118544
266.94,-496.94,3265.04,-1.5967844385650212,1.9035781200843824,-3352668.223768371
187.48,372.93,3596.45,-0.8912333948134716,0.22985008463856832,367101.963140493
280.5,325.27,7866.22,-0.9526488417385428,1.278792924699443,1817105.3144027381
10.57,445.23,1976.32,-1.7211077094808307,0.5023992779318596,-507754.4615234617
140.71,583.12,5299.45,-0.6800126306815111,1.420886365750954,709677.0982949767
255.86,-402.0,2407.23,-0.5575565201925556,2.0090344430010605,-2099434.731481092
213.4,659.67,6495.17,-1.4991313161241204,1.3192624480601935,1237396.6089478475
123.97,-390.02,1116.92,-0.23412480465402113,1.2265956308919446,-1500532.1881957985
236.65,192.86,5475.12,-0.44377144735019564,1.403309045490321,795198.6910145156
69.88,-325.28,7763.63,-1.3849428311985124,1.6990762133805,-3266343.296149752
145.52,204.14,5927.56,-0.2414605807923339,0.08995581381605638,918217.1461787175
181.77,573.59,8640.41,0.26672339486719293,0.6417659426388888,2653184.247900632
150.37,-300.23,1489.37,-0.1111764248390508,0.18996233295865145,-1078178.452306551
164.59,284.44,5501.79,-0.890135807503359,0.15978111384117177,998073.8064897852
288.94,429.59,7781.26,-1.5762695834343297,2.089429136234177,2049322.3153035005
202.42,312.89,6343.87,-0.646463459131063,0.6490808222843688,1299174.1964461275
4.81,-397.99,9946.01,-0.6934863519710135,0.09590465526828881,-5067196.315917345
172.01,-132.35,5290.53,-1.2768015581020606,0.83943887573328,-823586.2878184536
260.79,655.49,6506.92,0.013367431029772309,0.29301195053855056,1257563.2154239838
67.07,-2.95,969.21,-0.3422689147310547,0.8143371861174937,-3000.6565791287635
40.82,-326.0,5974.58,-0.3179810323670281,1.0046359131410612,-2691690.781882649
280.58,-61.22,3323.21,-0.12598725303636085,0.16909625165543485,-229805.87210586123
1.81,41.1,2504.07,-0.00855436907335072,1.3086437494520253,91092.7416478436
84.66,-442.37,2041.31,-0.9015920214047614,0.3761088849335965,-2273119.9307805905
129.87,513.96,1808.81,-1.9367790408971615,2.0579966669507974,-920310.7596908206
43.05,559.75,7714.63,-0.2457159178312138,0.11295220451537565,2124986.682376793
287.01,274.72,9450.57,-1.3744366300617354,1.3908795764110995,2066581.3480897266
223.6,157.04,8196.7,0.0058963330649354495,0.28943706357509585,1114583.4529932144
214.66,439.21,4078.37,-0.7573170787474658,-0.034972271869901886,440354.23514936905
297.34,269.44,3437.43,-0.8764974210365402,1.369536801645337,417082.74257985945
287.48,328.75,6596.22,-0.7825022465632732,1.689043081846779,1411183.015495137
103.18,-234.52,807.01,-0.4129162031057279,1.0091949357754944,-574406.8510064669
163.49,189.88,977.3,-1.2124231895169486,1.0036789979816871,-67505.46953318593
83.05,-137.2,6589.53,-0.6662543590973055,1.8788014427310973,-1036045.1026148923
221.04,-430.46,807.95,-0.2702129294461454,0.9455099989238374,-1645070.1069027008
234.4,-461.85,1822.25,-0.03204429274679699,1.3674277903501681,-2334770.4524734127
67.77,-153.78,3207.17,-1.5707545464838613,0.5080334440785375,-659108.8349036681
121.21,-176.73,4265.25,-1.0655104781099394,0.8567560594094978,-972884.4889233273
252.51,111.22,2834.78,-0.18990036866082075,1.4985850270594712,228526.9140700445
183.46,-476.51,9248.44,-0.721866897920968,0.9861531272734341,-5996870.590011969
183.6,504.83,4598.75,-1.1137044176882016,0.3161353143097335,536898.2246185365
73.59,-303.26,8192.23,-1.109989455242174,1.0989286126660995,-3128428.5981572135
228.91,478.1,6899.71,-1.0758388378859678,0.19583073231424608,1697832.4683700874
296.37,241.01,4406.4,-0.5691437368781949,1.0268940126309731,654794.9211417179
34.44,563.54,7284.52,-0.9693493031508356,0.20163373409618734,1881960.4804113724
49.21,-177.57,1345.77,-1.9191274628892878,0.49720535062399074,-460015.87728541094
52.09,594.0,7291.61,-0.5527321124080786,0.4731662085727963,1861263.4507017785
192.51,-489.26,3687.23,-3.1004301774486556,0.5472594883114419,-3481727.7851333204
233.05,-101.22,7375.1,-1.355234585244617,1.961483215253506,-819333.266809644
149.56,491.5,7374.52,-0.3855776243822991,0.9526410743626381,1933368.6980946076
127.04,-323.49,4936.25,-0.296489575402348,0.12614850038524958,-2329479.8004106698
262.45,-424.74,4423.36,-0.22913627835326497,1.2409748253473196,-3141817.1381326276
279.85,384.19,2349.81,-0.4405656241794465,0.6558401551368658,-130871.90952927791
267.47,-472.25,6847.97,-0.9921232963704532,1.1787856683733067,-4796023.748138946
297.4,-481.11,2854.03,-0.11706943886784829,0.21323522467672218,-2993492.0741007766
68.95,504.99,5742.97,-0.5845271547240596,1.2615220386379247,1114896.481776336
253.26,-120.07,1857.02,0.04316591693534627,0.8102551382572043,-323851.727148414
42.76,483.65,5317.84,-1.7200477580964753,0.22517133805264808,934295.6393722848
111.59,-58.58,8523.48,-0.892616852950695,1.2246263475440244,-523676.11674381135
181.26,553.37,8339.32,-1.5692964604892174,1.2101676725631287,2470204.6910856045
108.66,206.13,8921.57,-0.877847103365513,1.1596339977586128,1541241.6759760752
140.55,610.51,4457.53,-0.009742574369904111,0.2478390193273959,112304.62461412391
289.68,-42.5,9953.74,-0.715414731169486,-0.021358564354849674,-436402.78885283484
37.67,112.33,9320.73,0.0614205139955037,0.261338250587946,958679.5144122628
296.93,249.49,1459.71,0.05401873340916209,1.3121004462226526,-71477.56131173561
233.09,-249.72,4177.29,-0.8281681836479441,1.1675090676845645,-1480349.6841652126
154.34,191.21,3534.97,-1.5494094673278846,0.4951349491076283,419156.15064782416
41.19,321.38,5907.19,0.14264827330450022,0.06786655277224866,1175477.5755331765
38.29,-424.09,3575.35,-1.737133585332129,-0.16037096486510952,-2775467.583284095
162.85,508.2,1444.34,-0.27918218077154355,0.013073210938360131,-1074016.1858802284
179.09,-497.28,4675.67,-0.535582692837345,0.5027175074855814,-4056464.8120934614
215.56,-93.78,8616.68,-0.0842496681489563,0.7234042268401267,-869698.6898151346
56.89,427.05,8056.08,-0.3468371690655917,0.06056428764759189,2163678.021550266
148.77,-341.34,6533.48,0.019080926998589865,1.0721647357106883,-3045719.0764277005
1.73,49.96,2382.54,-1.256500635028526,0.13417405030568025,101552.65253198303
161.18,25.21,2652.25,-1.8621350514611086,0.11067436565969638,61365.351209870096
91.54,555.04,3201.95,-0.4051428576391477,0.4587286628312835,-379405.39562465495
220.87,-325.72,3349.17,-1.2996196217987084,0.9329770819187491,-1834551.3643306098
193.99,138.81,6975.57,-0.006156075369605135,0.6128580861876146,833397.1754852978
294.77,680.0,9419.15,-1.4643314815421036,0.5649240434253475,3166711.437101432
108.75,16.63,5220.77,-1.0864404573141575,0.6234887244832416,84471.85778340747
220.6,172.96,7848.86,-0.21480057644175082,0.34200069432409386,1147966.7950984484
142.61,-86.15,5102.79,-0.04705918836816533,-0.1220435086450033,-491581.59810387116
286.89,70.65,8865.0,-0.8562359924885045,2.076304054723571,590511.0998659746
69.91,123.71,5463.4,-1.7559124797476848,0.06876637472064014,568319.7482246164
2.05,684.82,1912.68,-0.29920160084846315,-0.2579670299211573,-1973009.5367121864
276.43,399.58,8115.3,-1.4899512252453804,0.1624777125040085,2123621.6052346397
45.75,590.53,7274.97,-0.7369862474421898,1.3994107029790177,1854889.4818105882
289.49,-453.77,3308.19,-0.34498086867517663,0.8198123436126256,-2942857.633274883
180.04,113.12,6536.47,-0.06370901011105645,1.2929855857695856,649792.3195371907
299.54,369.69,9642.4,-1.4797417823421557,0.23247756817115772,2606453.3219348374
203.97,659.02,3964.48,-2.4562488920556587,0.320782700089117,-429231.3693403943
60.05,222.05,8557.8,-0.8545990619874209,0.2440699603104819,1554936.5918197792
167.92,623.41,9591.17,-0.1217507336749141,0.18262088650603034,3258679.522391501
44.79,-298.02,1273.27,0.16502062929889935,1.190237424403755,-1001145.2895283693
24.92,666.84,5985.36,-0.3575406937763844,-0.01336156900592736,878517.2433606061
102.67,-269.52,7021.09,-0.44745539799648787,0.1625954226590507,-2400972.159112516
125.44,-146.75,7157.95,-0.18286571240781618,0.778559379209123,-1201258.5120174526
163.06,-126.14,6059.35,-0.7008577139008499,0.2584401403374509,-876105.4429709449
252.65,-80.17,8549.5,-2.084491293296301,1.2898813417011548,-732247.9273859484
121.45,382.0,2278.28,-1.1352110764085304,1.3411698447037665,-151648.50666819897
205.62,-267.59,4325.65,0.04618042176015672,0.9195202866202968,-1658698.2620697
250.61,194.34,6095.93,-0.14178743546877282,1.111520134085616,920182.2721269289
266.2,435.71,8548.32,-0.11686494515007884,0.9442124673148996,2395577.091504251
160.87,275.68,2863.89,-0.6286887124772867,2.745307225096114,257165.43818748207
18.72,355.73,3832.86,-1.824563440574329,0.5875838264895555,477537.40466432733
2.39,-122.38,4151.36,-1.6122205734904964,0.5690825643890342,-612894.669661782
237.19,670.45,5082.68,-0.6163518137271773,0.7292842236339541,260648.44384899552
106.05,-139.15,3720.25,0.018243870035122595,0.7616357857450846,-653205.0592799212
275.68,273.0,7051.12,-0.09461972810197905,1.7686189043835594,1403161.3001783688
233.7,115.86,2779.77,-0.5156359934380055,0.2183079890125109,227677.62293553512
204.99,-45.62,4572.51,-0.4721992267154169,0.31042489452179295,-223505.02520369896
23.8,157.0,3382.62,-0.638299315418773,0.33049218242751544,358475.1502043193
250.73,501.79,7919.66,-0.1860770783131191,1.6223970992695085,2211290.184212228
35.49,324.28,8500.44,-0.39315690801497,1.2092503816344284,2020370.8156385361
8.09,-495.44,7513.3,-0.1369506800125811,2.5718853184318866,-5440619.1283648675
61.76,97.15,6294.05,-1.9269287848741792,0.5452144638371924,544984.269620052
159.14,571.55,9712.67,-1.5777510991381765,1.8401196359798937,3263710.196134822
208.5,465.84,9631.48,-0.1455842270265248,1.5911133458535072,2967573.842230861
119.84,558.49,8851.87,-0.2124274489354871,1.4979091550993728,2760213.9180427464
59.59,148.7,2119.68,-1.0832842927696318,0.7401767290255793,160188.4005369378
147.78,-215.24,2066.84,0.21602849777945532,1.6143653765319228,-769052.3376970598
189.05,167.91,5522.75,-1.4409062349723907,0.40437861821584137,729015.5573143681
54.71,-389.97,6221.87,-1.8054145377098532,0.7380806104135116,-3491224.3605690403
291.4,684.95,9640.0,-1.1960704915786993,0.46231930609662164,3317602.7296139305
194.13,348.67,1802.61,-1.7857531508238202,0.1975778034232113,-223691.5465425497
133.3,430.67,2026.17,-1.7408534356744427,0.5093793842187908,-426537.5659570434
229.19,374.86,853.26,0.022528731009789915,0.46717884885184724,-663769.0110769973
196.06,33.98,9330.37,-0.7803920571764119,0.4436383933964097,308427.9169900951
12.69,606.14,9557.12,-0.8246236786925611,0.5931162792175404,3221076.024443563
255.48,441.93,4845.93,-0.4368486177400735,1.2677957540937128,774055.8851614227
90.22,-106.6,7764.95,-0.7674266105677777,-0.17592928721409035,-907530.508484509
205.64,299.07,2588.34,0.09168892589067795,0.2649522062105953,148060.80993192768
45.52,468.67,6796.03,-1.0655703338986322,1.0582824718589743,1647364.0371168607
257.26,-221.55,2578.74,-0.9796734758656008,1.8435651565419238,-915794.1272990329
263.51,548.52,7858.85,-2.026720814457689,0.4366153728065173,2202748.900666886
21.08,652.11,2749.95,-1.5249780119976377,-0.03375563101427548,-1183573.6385888997
180.98,-201.78,5361.49,-0.5608403349395324,0.6013797411453102,-1367203.073536692
234.66,-461.87,9678.49,-0.4275778777742919,-0.12400352249525128,-5963822.489638897
227.37,-149.59,5241.78,-0.8010124837575942,0.8326437042210592,-941395.8540256439
285.94,467.17,1105.67,-0.12951664076231195,-0.0894568231458803,-1011328.4078887181
17.83,351.73,7859.74,-1.6599461410767289,0.09381178582374117,1898405.9502865144
49.45,186.32,6657.84,-1.7493545860503146,2.0527270768595836,997177.8298209833
123.81,585.88,5465.03,-0.16207439367111484,0.1595360580793083,798993.9095819199
185.92,306.81,9776.53,-0.142028756244371,1.5156489365682912,2340517.9098629225
3.43,195.75,6065.98,-0.634970433351767,0.6950294182358305,919181.2728549188
247.73,-9.94,3011.09,-0.7744771435605621,0.6291770042840443,-31293.579449941404
216.57,113.48,8989.2,-0.5899527316759554,0.20151314979186982,929503.3066767063
29.64,260.97,2431.7,-0.0237138044561546,0.6804710087927055,157860.8867576712
281.04,87.97,7586.97,-0.5424136534961244,0.5158601821128139,612721.0233041776
53.52,-280.92,3510.71,-0.47691821308666504,2.654922620363935,-1538731.473598666
127.47,-142.13,3456.91,-0.8132362025100137,0.537077870153519,-633100.1238007694
14.89,-44.18,5004.86,-0.7331291619875953,1.5803419740985054,-234816.93460623105
146.05,476.26,4684.97,-0.31469100459671373,-0.10155736443723902,643337.9153292157
84.92,257.37,5133.96,-1.5469587484004206,0.30287028806465077,857192.9360412023
122.57,396.09,9588.86,-1.4856309385694992,0.7587401462290445,2699203.122584337
244.0,276.91,6054.98,-0.17174034096297733,1.1054169049875435,1139783.6328666713
287.08,225.28,1873.17,-2.3967716654499203,0.6202683220050098,64323.173846225756
170.94,-474.53,6919.18,-1.1998716463170875,0.4362810434820107,-4860327.249733304
286.83,-158.26,5560.66,-0.042377992596518005,2.952638100311992,-1055396.3125614626
290.58,586.86,2338.16,-1.735849867429874,0.9956679051235641,-1040425.7631285351
105.24,652.81,9040.38,-0.5085163488880909,0.3891089274209536,2918336.8118565707
77.96,-368.16,4779.83,-0.4415507897099667,1.081510349700055,-2708655.5794556923
42.6,374.21,1691.77,-0.8495350904105313,0.9668121657972601,-347281.764819202
131.02,9.64,3332.08,-0.3782380348361703,0.24659722276485518,31297.269352001415
136.08,607.82,8841.62,0.08996418856953003,-0.07345579483153711,2788040.2469393113
13.69,83.18,5806.99,-0.29410075227992033,0.16815234085439318,434578.9407614933
100.16,-398.15,6020.26,-0.051630843920084796,0.5594237672085209,-3506648.6038392656
73.5,-329.44,6244.03,-0.08627192343652068,2.125919172605663,-2816770.611761303
29.95,650.0,3548.31,-0.9465673595744288,1.116160236199072,-651198.359329125
118.99,234.22,6891.83,-0.6758005482295839,1.7090988907970621,1229908.9761667133
83.01,495.91,1459.99,-0.1713442515566579,1.059004101943647,-997513.4049577309
44.07,558.43,1183.7,-0.8888753349222007,1.1632531085021862,-1522032.630516331
275.95,542.55,4738.27,-1.140920652787499,0.1909942571722215,509123.33520019904
97.53,-4.38,8199.39,-0.25567491499769673,0.8435491618036173,-36135.07986122806
200.69,665.29,8291.61,-0.38691781236588724,0.6583563015976078,2417777.7669565827
212.8,252.04,8797.33,-2.0494672599316033,-0.0002394788705407866,1771085.4534241504
57.0,570.83,8259.05,-0.4796891596335571,0.5893658949472191,2433489.416648017
129.65,-274.85,8035.74,-0.8072647642123436,0.3821338509829524,-2737787.1152636656
115.22,-394.36,5107.04,-2.0304768457868665,0.5622508088839968,-3103468.9959018254
22.75,-326.02,7845.59,-0.34615200528720197,0.25710242807115746,-3301870.129633973
150.92,548.09,8318.1,-0.12062446998030668,1.0913858014660456,2456185.0512332567
75.72,664.06,5290.09,-0.1577001071454282,0.8501451471141721,426065.4641382064
283.35,572.65,6438.98,-0.05550802259786153,0.3715395458780564,1391730.6716309993
142.04,601.16,2708.45,-0.9071029989291431,1.1062854116892264,-901993.1911668519
54.15,298.11,7189.49,-1.4415182359557095,1.9476783874404942,1520896.824490585
185.52,430.69,2947.0,-0.8344224098807743,1.8213215441843955,-29756.70236813956
8.01,458.69,7419.28,-0.49728932297785383,0.5681372677070909,1930359.822694668
17.09,576.77,7927.2,-1.2009445998447856,0.9421257892383689,2243453.425623809
77.31,-428.13,5610.13,-0.9952959646237914,0.9173531202668874,-3685201.7948078397
6.99,493.97,5668.61,-0.7505946880735522,1.1718644641534521,1092059.7773001357
190.98,-184.69,3205.84,0.23557671470241157,0.18627464369216334,-830701.8257913203
23.21,305.82,7557.58,-0.23803735771457413,1.52163241056309,1656558.3362609262
187.92,690.46,4045.75,-0.741452115671453,1.253737016279615,-544204.8752884006
89.2,-201.67,6053.13,-0.5180341174420118,0.8981208625101161,-1505592.3187798206
207.6,180.84,1407.6,-0.002571494275939251,0.05184187572526644,25626.776222055898
239.85,276.66,1688.56,-1.0360337342183086,0.6326723994516584,-69498.15500700926
154.25,639.73,2604.36,-0.7022861921305867,0.04591724905283029,-1199073.034698256
119.13,590.79,4711.49,-2.018403857659724,2.0770138085479855,339427.5473252877
173.14,424.6,2227.2,-0.8810834011328973,1.1609275896812425,-316861.5857395407
277.33,-90.48,9128.64,-0.7809665164658512,-0.05557948161177145,-884023.4789912371
59.88,-289.23,2016.19,0.1897611780018336,1.169251670150223,-1168680.575049367
283.58,127.39,2901.74,-0.7947708983036954,1.8268172169921084,255265.184919713
274.18,188.67,5998.18,-0.943667216842259,0.41344131431894854,881596.4953163608
11.61,42.74,4619.83,-1.3925770006182057,1.1835362150179394,184607.2569254977
151.49,568.41,8667.51,0.0808633010020819,0.5286627487223168,2665112.783157827
151.58,-447.82,5023.26,-0.6895917861505471,0.3865791063714662,-3653681.452209772
128.66,-109.95,3910.98,-2.0194944320029533,0.5612826032891369,-515543.8837166198
55.29,-454.46,9635.15,-0.2929954466131342,1.505703910694634,-5824584.610030465
123.15,225.04,872.61,-1.9588082165728595,0.7199361252420322,-158972.75897142003
113.19,-73.95,6963.22,-1.1860547852673853,1.1140863947107496,-553680.870100307
149.23,-344.18,4564.39,-0.5698563347728727,0.3475354159890968,-2400488.5412321584
75.32,-495.34,7395.17,-0.8011303811993672,1.163447031721785,-5380867.341413208
253.83,535.87,9457.08,-1.2366718082045658,-0.11417540182757122,3056571.0558775985
121.67,-244.28,7549.59,-0.21678751914989614,0.44931448122446366,-2262015.2671983545
256.22,-443.88,6893.32,-0.323956469053983,0.27027911348899936,-4439303.615075957
105.65,129.1,8848.86,-1.0833096432175888,0.5601877781307634,1025319.5198929553
107.56,663.16,1259.58,0.1499806133025116,1.548676293337302,-2243108.5218546293
279.35,108.33,9768.52,-0.2383871953995154,1.8852848292800664,975842.549460989
28.87,550.28,4396.75,-0.2781537806423857,0.6099168400052345,299758.8018642369
26.07,412.76,5337.69,-0.30868406189536546,0.24149155975965642,1010561.0055625263
245.51,271.9,7983.36,-1.6034461443032686,0.378733446616647,1651791.0978897903
265.98,226.77,6554.48,-1.3489358603769095,0.6396808450002915,1125131.2267762073
299.14,118.72,7026.21,-0.16709688445223508,0.5720754871118388,735315.5511639591
86.03,-263.73,4917.27,-0.8630163498223763,0.7915557645233566,-1783966.399008887
107.15,596.58,1247.93,-0.08999040514832252,-0.044632436608902926,-1746897.5362290116
146.6,-327.88,7007.23,-0.8106569185703817,0.5470903292406788,-3050483.7159000984
188.56,-365.15,8868.47,-1.401490540881254,1.5973837535787418,-4172589.721252985
266.3,-421.91,9020.15,0.04750559422408558,0.39056458369352576,-5051703.525996214
161.16,-447.9,2195.16,-0.43538444064075016,0.35037516269356606,-2387758.6804024642
253.98,543.72,1493.35,-0.41255449854913046,0.927346085884321,-1257822.8414566244
32.71,-52.69,8920.54,-0.8777311071046926,-0.013946454880622176,-489557.0180109683
93.29,-43.73,4503.63,-0.6727595815837161,-0.15105403447217686,-210549.28194716809
83.48,-5.47,930.9,-1.3738526247591434,1.8420576411373786,-5704.525164241118
121.09,339.27,9815.22,-1.5717367493764596,0.867548545148675,2523614.430999145
206.03,-483.7,1855.84,-0.6360011665519871,0.9272238911571584,-2535888.661222866
212.4,337.03,3751.54,-0.49637867723029827,0.4451893568920402,468887.8668129848
111.73,-405.52,3345.2,-0.5116571560274125,0.25752229564649576,-2507870.8916095444
163.13,-126.02,4257.02,-1.7321133100018173,1.3997387719827439,-648626.9163593058
299.3,-65.4,2109.05,-0.6984740979594156,-0.10522849636021536,-168603.37374488756
56.87,106.31,4743.88,-1.1949574169263784,1.3163767028613225,424970.4179107606
127.8,-66.43,8641.02,-1.0223549315375111,1.118617182235607,-605371.5246361548
151.04,407.21,6378.55,-1.3691947692912019,0.13259905303023872,1435946.3452295607
70.53,-27.63,9209.76,-1.6798749967847608,-0.18440635500508537,-260222.63653210402
260.23,-2.37,850.49,-0.4072768235430349,0.43424266157382874,-2426.0282632657995
284.34,435.49,3052.93,0.017481393723543258,0.32753720614125525,1977.1081776579806
32.9,206.72,7494.51,-1.1393720183816416,-0.022384956818470872,1250002.435356117
218.97,301.3,8977.69,-0.7770451809935159,-0.09069197281693375,2068910.9977159034
85.0,447.81,2336.01,-0.3518005844074076,0.10864748362469084,-357752.5753271934
69.01,-34.13,4676.54,-1.4034484432960754,1.81710774071062,-168104.914893041
165.48,573.65,4837.67,-0.0038584666703884996,0.16104864894811888,471606.90263887047
211.6,477.01,7209.99,-1.133791335961545,0.31246055942057793,1845628.1132484244
64.01,-465.25,1915.87,-1.3703900945694256,0.849304641370088,-2406868.7515780693
224.38,-194.75,5082.16,-0.5544693480107458,0.6810695689647761,-1255679.272050232
25.6,460.98,9527.41,-0.026964725373250703,1.8716283553293545,2904425.0728343967
51.36,33.03,2903.33,0.051015935293380915,1.4331765128103358,88269.36856260263
187.79,658.81,6280.24,-1.8101870703314937,2.265267114916533,1098078.2686232745
43.24,264.17,1847.7,-0.6868537081148508,0.8981409088814148,-497.9569006321135
207.8,590.06,4325.98,-1.3826875941283683,0.6836561719487503,114386.45818762477
3.47,-38.09,5942.19,-1.155452474303096,0.9207215824827788,-236508.42313723345
217.17,222.4,8972.11,-0.8192627771548189,0.7406916546980541,1648541.9350983007
118.5,446.47,5013.24,-0.4506683571234783,0.27255913441823787,842726.0944230306
62.62,-339.63,9706.47,0.13259954173844088,0.7263856457991632,-4104018.997976193
205.59,255.3,8526.01,-0.5875940380785039,0.4585617349545828,1720020.8037232228
15.78,468.7,4162.71,-0.6954413272235325,1.0099617451194598,413265.4627165215
79.17,542.34,2250.62,-1.742795605243526,1.0496844421966252,-838810.8001855026
121.33,51.22,6386.63,0.10401488924097271,1.2482616255919974,308803.07516556105
178.83,-237.66,5406.25,-1.3831587497467028,1.1539499441780028,-1681091.7271030026
2.6,-279.2,2996.93,-0.22889624632378322,0.8219507232408603,-1382413.5824723358
255.98,34.7,2687.81,-0.7290008106542676,2.0640352428073365,84183.98839817081
70.0,-153.48,6596.18,-0.5218845908181001,0.9460753949046449,-1177402.7066560634
56.79,-7.74,917.26,-1.1470408737989235,1.4383288043335656,-7747.968620909079
109.56,-19.48,2970.28,-0.41006299011895686,0.9947710812725914,-60674.91884171684
231.81,-410.01,2539.71,-1.3158212261390816,0.03595253982582308,-2219130.70317044
41.5,337.57,4570.63,-0.2689093091072011,0.817673303682479,745193.7898296308
134.65,690.32,7047.99,-0.10020853779248273,-0.0371958092623414,1529529.3226683114
271.95,595.55,5870.66,0.041328342222235304,1.746563516462951,1013552.3558346854
40.58,-297.76,4699.98,-0.8904194106142834,0.5878347609951945,-2020219.7850504091
164.55,329.68,8535.64,-0.5233005058883707,0.07702486080051263,2052906.1849554046
179.78,-249.56,5230.23,-0.5276559551925097,0.3737569661886832,-1741549.6373139953
252.89,588.85,5151.48,-1.1418499315709905,0.7544979719235387,605227.8232703547
68.32,570.88,6213.64,-1.399693642141433,0.18340668064283225,1265580.951740004
85.65,102.3,5361.5,-0.9629756595173267,0.17447218897780864,474936.01180059375
149.3,530.06,4010.82,-0.24504166919203033,1.3623653931570503,159101.6718608217
205.61,-98.1,1910.38,-3.568093390611341,0.8865451733075685,-257338.45245661717
110.0,-226.65,8810.6,-0.24125168333213118,1.511946748337404,-2356607.266802665
68.96,-255.95,3992.7,-0.5353748098922335,1.1163637894272322,-1480634.0635228592
98.25,537.88,4018.34,-0.4675153429111732,1.8049860510074782,136018.95043096424
285.03,661.28,5802.0,-1.229316944520616,0.19020776364217343,774481.9949174055
145.22,620.78,3073.23,-1.0479662684498061,1.5305037369277241,-790308.6769619042
17.45,239.15,833.48,-0.376261990498032,0.649560301303582,-201045.47356657143
96.41,200.47,9835.86,-0.9011844772819743,1.023389200370931,1690172.6761561742
223.22,-256.12,3132.39,-1.081166344399446,1.1543405493201397,-1262295.2890713287
102.95,187.12,1327.08,-0.5896774244773587,0.11985295108425585,3013.566035594147
193.36,-42.41,1724.2,-2.1141852690718013,1.5510069183270014,-87145.55304238056
94.83,88.76,4403.17,-0.7077006420393523,0.4828045199108777,335442.0103322286
140.41,68.36,8363.73,-1.24139755654418,0.9729916541095178,538422.4058242476
73.2,384.59,4654.15,-1.5414222995011622,0.8139580593924888,754178.2214656357
181.58,358.53,3340.03,-0.35738585703643805,1.6042585728843237,297466.98685753864
192.0,41.29,8353.51,-0.2007656851676016,0.8340089323688946,332847.316163417
93.2,147.13,9314.19,-0.607539926917451,0.1992212033046306,1218667.9893202428
266.03,420.22,4511.0,-0.5547387856893683,0.13191875938971867,659002.0325980049
96.24,-14.22,9161.37,-1.0497879121616887,1.497736589979365,-132044.8051004099
277.79,311.44,4018.96,-0.6170146404690888,0.22856086745568943,572100.9233675043
163.94,503.88,5752.15,-0.47193988393247177,0.72885160579566,1120856.9275216653
119.48,-77.67,5839.6,-0.6995806114779554,2.4535621725892867,-496084.17136050784
91.29,512.11,9968.9,-0.08711171913813834,0.8372471742161738,3269348.911431591
69.92,279.64,2162.99,-0.3390063066325513,0.43349759126679904,57385.761833103235
280.7,-372.69,1176.79,-1.1599189956397244,1.4430717354800138,-1412003.3217199084
67.04,-241.02,875.46,-2.4361868842841643,2.2106069211353243,-618212.0748890445
227.9,-327.51,4390.54,-0.5134272524577206,0.5045875331587688,-2189195.026521368
48.35,139.26,8092.88,-2.332761013704197,0.49647818817723743,990867.6735862495
188.06,136.09,5194.06,-0.8310822730730062,0.20394816984417283,576669.337167272
77.03,66.07,967.76,-0.1320293730369483,0.03759053495021854,33347.59635075263
285.95,622.19,5970.89,0.11916426200342917,-0.15077455541640294,1005304.5276796377
71.0,526.13,4327.15,-0.07038986220051771,0.5777207037391222,338936.46098228643
67.2,-260.88,7463.83,-1.3931250034716671,0.8768936979056002,-2423900.563648633
100.56,-319.95,7940.65,-0.36684164294734867,0.7323853929266944,-3257316.3040049006
207.74,549.02,2117.62,-0.24440445186397286,2.2574172640937293,-947523.2180809728
40.49,525.69,2488.15,-1.8398582396278256,1.027207644542581,-626715.2936400567
106.76,680.48,7923.44,-0.35158764670117887,0.037047973329157755,2150239.909232844
168.02,636.35,1409.05,-1.4393351112622335,0.6414542785743278,-1938786.6693743314
266.41,-479.11,2114.55,-1.4962340675073433,1.830679564119311,-2621323.623141166
117.98,-128.31,2396.17,-0.6756622647872564,-0.23342038117416866,-422975.3943414921
162.66,-282.31,1496.33,-0.08853647521341085,1.700729495649307,-980372.0265931061
13.89,-406.87,7756.75,-0.4635285982707625,2.028697524212709,-4314814.624618507
183.57,-19.94,4031.28,-0.7190953804929642,0.45871564329960307,-83629.05041065175
81.4,-186.49,4908.07,-0.37295511135547704,1.128533847052249,-1158862.2254287996
117.43,354.93,3592.29,-0.014538707829910999,1.6438570900680993,393178.3561181762
63.81,21.51,1921.71,-1.1800778081803607,0.5325479668466527,37833.694788980254
197.7,-35.54,6884.47,-0.39227298404527344,0.5417445586146319,-253787.27848036055
159.52,681.43,7795.58,-0.7224076772759211,0.10283466548699677,2061311.0014373115
64.4,-283.02,5552.58,-0.6222987693544733,0.5219370218437083,-2132333.8433331726
176.73,358.78,2711.08,-0.8753037867152152,-0.027548206159676118,71078.62427291552
